x,y
0.9243825942956182,-4.995703790903636
0.9650695508173567,-5.173230394952276
1.0061565073390961,-5.349333336106251
1.047643463860835,-5.523970998460268
1.0895304203825744,-5.697102829921853
1.1318173769043132,-5.868689368981242
1.1745043334260523,-6.038692270502501
1.2175912899477914,-6.207074330513811
1.2610782464695303,-6.3737995099755755
1.3049652029912697,-6.538832957506117
0.0,0.0
-0.0006373388362462427,2.5237381271955972e-05
-0.006716360599328961,0.006169493797749724
-0.022416496935008356,0.024601369597484594
-0.047028537294517725,0.05514591197309064
-0.07887488806704411,0.09460587996325431
-0.11439607778000718,0.13774344204213412
-0.1521431547701237,0.18156531783220106
-0.19190468990458884,0.22557152279470685
-0.23366659466649364,0.2697256446554203
3.279930195514532,-7.425978604583021
3.3352071786864625,-7.6131898702080125
3.3905574982549473,-7.8011105559235805
3.4459825081222757,-7.9896641077674175
3.5014837735788813,-8.178773742922376
3.5570630697585957,-8.368362457969637
3.6127223798867996,-8.558353037196287
3.668463893323227,-8.748668060955291
3.7242900034013218,-8.939229914075794
3.7802033050663137,-9.129960794321624
3.3236771854853426,-5.473441938257763
3.373556147975008,-5.60913411194715
3.4227549367274746,-5.745253021389379
3.471275167033968,-5.88182640652721
3.5191191589300193,-6.018888034863799
3.5662899349058623,-6.156477602675929
3.6127912169236134,-6.294640614683435
3.658627422744135,-6.433428242706515
3.703803661567233,-6.572897163927704
3.7483257289895144,-6.7131093794587375
2.096012104826991,3.441492444685515
2.1930181149269226,3.5299740340131542
2.291950380988619,3.618924144436133
2.3927844929557858,3.7083574079237533
2.495495571520104,3.7982887572768407
2.600058274259842,3.8887334376273386
2.7064468018927004,3.9797070183328715
2.8146349046414123,4.07122540528627
2.9245958887104773,4.163304853660962
3.03630262287246,4.2559619811143445
0.6573183529469041,-3.7439398484171225
0.6952734549877206,-3.9296791741133172
0.733628557028537,-4.114301565524159
0.7723836590693534,-4.29775882231486
0.811538761110169,-4.4800036202361815
0.8510938631509856,-4.66098954485931
0.8910489651918024,-4.84067112448364
0.9314040672326187,-5.0190038621880815
0.9721591692734348,-5.19594426699749
1.0133142713142513,-5.371449884136614
3.1285233898552844,-10.89580540599318
3.187046794110604,-10.987488896363832
3.2459701983659217,-11.077514445490145
3.3052936026212416,-11.165914682589426
3.365017006876561,-11.252723576500275
3.4251404111318795,-11.33797639986655
3.4856638153872,-11.421709692100494
3.546587219642519,-11.503961221161937
3.6079106238978382,-11.584769944192036
3.6696340281531565,-11.66417596704084
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.002406079280043218,-0.003270263450338719
0.01616650347883731,-0.05334681285664477
0.040923291176443735,-0.15591400206346648
0.07529736882123036,-0.30402989164105193
3.5585917339519124,-7.040385460393191
3.6123903368068513,-7.253282170731878
3.6659532071475085,-7.4685934010466415
3.719282492019734,-7.68628904056824
3.7723807511831278,-7.906339643142841
3.825250954584872,-8.128716427231971
3.877896479428744,-8.353391275912571
3.9303211068422317,-8.580336736876925
3.9825290181450077,-8.809526022432745
4.0345247907224815,-9.040933009503101
0.0,0.0
0.0,0.0
0.0,0.0
1.9256937316272608e-06,1.9256937316272608e-06
2.1899350305397477e-05,2.1899350305397477e-05
7.644162702690176e-05,7.644162702690176e-05
0.0003120295207895281,0.00022576394495955708
0.0008581259512208335,0.0005285782251814786
0.0023805280905950326,0.000759195145183656
0.004809561924966105,0.0006744337677354094
2.144141652266633,-9.105862614585975
2.195466652266632,-9.234728282923502
2.247191652266631,-9.361523910982562
2.299316652266632,-9.486243889982186
2.351841652266632,-9.608884014275453
2.4047666522666296,-9.729441475952832
2.458091652266629,-9.847914858227634
2.511816652266631,-9.964304127612527
2.5659416522666305,-10.07861062489703
2.6204666522666304,-10.190837054937159
4.4945001262018645,-9.482566049810766
4.525107262654095,-9.648264470031759
4.555340700141512,-9.817029795589788
4.585220696865921,-9.988971775648794
4.614767879088676,-10.164198293041089
4.644003220775033,-10.34281514478782
4.672948022895402,-10.524925838134033
4.7016238924038385,-10.710631403262715
4.730052720914604,-10.900030223808578
4.758256433953637,-11.093216631749804
0.6563356218555707,2.2258800100351435
0.716989109112324,2.33452123552166
0.7803151487213213,2.443038249331221
0.8462784199490602,2.5514233515413802
0.9148431515514118,2.6596690657203936
0.9859731248547667,2.767768148291841
1.059631676947573,2.875713597831364
1.1357817039814901,2.9834986642944665
1.214385664581325,3.0911168581746473
1.2954055833629357,3.1985619595914603
-8.435475337835882,3.8973593653220893
-8.62257369849163,3.946877507786868
-8.811672059147362,3.9964390099533
-9.002770419803108,4.046047397433232
-9.195868780458847,4.0957062481691695
-9.390967141114587,4.14541919013533
-9.58806550177032,4.195189898989312
-9.787163862426059,4.245022095676733
-9.988262223081785,4.294919543991102
-10.191360583737533,4.344886048091509
-1.280982686620516,0.35391002075736255
-1.359534410758448,0.3813079707025412
-1.4400861348963785,0.40969948734440814
-1.5226378590343101,0.43908200968085276
-1.6071895831722405,0.4694528807850933
-1.6937413073101721,0.5008093485614671
-1.7822930314481025,0.5331485665284307
-1.8728447555860344,0.5664675946285792
-1.965396479723965,0.6007634000654853
-2.059948203861895,0.6360328581671515
3.1867799465182705,1.4229399279998276
3.32784635083828,1.4991799279998277
3.470278355158291,1.5774199279998267
3.613955959478302,1.6576599279998263
3.7587591637983127,1.7398999279998268
3.9045679681183243,1.8241399279998272
4.051262372438331,1.9103799279998273
4.198722376758339,1.9986199279998258
4.346827981078354,2.088859927999828
4.495459185398364,2.181099927999827
2.469317033396109,-3.4543429309435165
2.528825511412781,-3.5889875809680234
2.587890795548145,-3.7251772763515225
2.646505052375677,-3.862877549106634
2.704660988699249,-4.002056946705821
2.762351858750627,-4.142687168284092
2.819571470846728,-4.2847431903519455
2.876314193500078,-4.428203381547242
2.93257496097639,-4.573049605998666
2.9883492782938523,-4.719267314919581
3.467451598503192,-12.11782713335605
3.5282580501160945,-12.18991365059508
3.589464501728998,-12.258992489042418
3.6510709533419003,-12.325046604528326
3.713077404954804,-12.388059699188206
3.7754838565677074,-12.448016225483823
3.8382903081806097,-12.504901390039464
3.901496759793514,-12.55870115729198
3.9651032114064173,-12.609402252953801
4.029109663019321,-12.656992167288251
4.219507289212747,-11.913303412372345
4.272108092761664,-12.003308000961525
4.324824463608888,-12.091243295046922
4.377663548264203,-12.177096755897418
4.430632631838776,-12.260856338690605
4.483739130855598,-12.342510456446524
4.53699058593027,-12.422047943643975
4.5903946105325835,-12.499457657122049
4.643957520629952,-12.574717161467438
4.6976686920800015,-12.647669643191598
-4.279194102757111,1.5057087512812555
-4.414349442562932,1.5592264957862507
-4.551504782368762,1.6136286968114608
-4.690660122174584,1.6689122731342607
-4.831815461980407,1.725074103833552
-4.974970801786232,1.78211102926754
-5.1201261415920545,1.8400198520648396
-5.26728148139788,1.8987973381286354
-5.416436821203704,1.9584402176536637
-5.567592161009531,2.0189451861557783
4.363533367908236,-8.680477456632593
4.394697730757157,-8.825065986299725
4.425350935990736,-8.972347008264245
4.455512076559646,-9.122478009816165
4.48520073102297,-9.275614492215894
4.514436944226529,-9.431909458145228
4.54324120752105,-9.59151291266569
4.571634438539673,-9.754571379831347
4.59963796055476,-9.921227437051897
4.62727348143442,-10.091619269242495
-6.484205056204963,2.554278164327061
-6.648999927999828,2.617866684054669
-6.815794799794701,2.6821325902982314
-6.98458967158957,2.747072301739234
-7.155384543384441,2.81268225380822
-7.328179415179316,2.87895890289502
-7.502974286974195,2.9458987306915936
-7.679769158769067,3.0134982486736543
-7.858564030563937,3.0817540027279327
-8.039358902358805,3.1506625779320667
-1.1915832613331598,1.5139069078809129
-1.267694372444271,1.5794839594289662
-1.3458054835553828,1.64476048154605
-1.425916594666494,1.7097243049316477
-1.5080277057776041,1.7743633836906083
-1.5921388168887165,1.8386657996165585
-1.6782499279998273,1.9026197663968767
-1.7663610391109383,1.966213633736922
-1.8564721502220496,2.0294358914013317
-1.9485832613331606,2.0922751731702114
7.397311071820174,4.443474927999826
7.529435076140182,4.577724927999826
7.659444080460192,4.713974927999827
7.7872180847802035,4.852224927999828
7.9126370891002145,4.992474927999827
8.035581093420225,5.1347249279998275
8.155930097740232,5.278974927999826
8.273564102060245,5.425224927999828
8.388363106380258,5.573474927999828
8.500207110700266,5.723724927999827
2.508246327063378,-9.791478341894807
2.562343888038989,-9.903858701712053
2.616841449014598,-10.014302430330215
2.6717390099902074,-10.122823523833336
2.7270365709658173,-10.229437563471016
2.782734131941427,-10.334161696262738
2.8388316929170387,-10.43701461413503
2.8953292538926463,-10.53801653161301
2.952226814868257,-10.637189162089228
3.0095243758438692,-10.734555692694236
9.366831455172536,6.361336431790502
9.441033198622973,6.578860680902845
9.510925376856031,6.8017048546253225
9.576387989871694,7.029954761653584
9.637301037669964,7.2636969759006655
9.693544520250846,7.503018836497018
9.744998437614333,7.748008447790464
9.791542789760431,7.998754679346209
9.83305761183422,8.255342440677293
9.869424115937715,8.51769934917945
3.710704431550005,6.039105726806796
3.847362005495901,6.152550746277997
3.9852273705871286,6.264961771013803
4.1242171964512115,6.376323246007949
4.264248004983937,6.486620033338673
4.405236173557394,6.595837415458073
4.547097938263635,6.703961098286165
4.689749397193242,6.810977214112232
4.833106513747919,6.916872324306473
4.977085119986305,7.021633421845217
4.3326713726226735,4.6387591407604125
4.468949411127266,4.7662958074597785
4.606251219302389,4.89466139799504
4.744514290322651,5.0238102262630475
4.883675899924239,5.15369667616961
5.0236731116828155,5.284275211530459
5.164442782343744,5.415500386305253
5.30592156720337,5.547326855180378
5.44804592554001,5.679709384517178
5.590752126093275,5.81260286368325
-9.839684859506672,3.980066103002365
-10.041314996492964,4.045940275727836
-10.244945133479275,4.112339816614525
-10.450575270465578,4.1792704022591085
-10.658205407451879,4.246737939451081
-10.867835544438183,4.314748574961509
-11.07946568142448,4.383308705876195
-11.293095818410784,4.452424990510162
-11.508725955397079,4.52210435994319
-11.726356092383375,4.592354030218845
2.4876699698216544,2.4876699698216544
2.6048471864775338,2.6048471864775338
2.723945808293775,2.723945808293775
2.844897238766136,2.844897238766136
2.967632639390513,2.967632639390513
3.0920829333241207,3.0920829333241207
3.218178809105477,3.218178809105477
3.34585072443228,3.34585072443228
3.4750289099962415,3.4750289099962415
3.605643373373918,3.605643373373918
1.4231552487578587,-6.845414619110091
1.4684973540210182,-7.000300131099179
1.5142394592841764,-7.153346654203594
1.560381564547334,-7.304531279267718
1.6069236698104918,-7.453832730102443
1.65386577507365,-7.601231379575205
1.7012078803368083,-7.746709264124405
1.7489499855999635,-7.890250096684814
1.7970920908631234,-8.031839278012638
1.8456341961262817,-8.171463906400007
0.20574558374309396,0.20574558374309396
0.2446929130552558,0.2446929130552558
0.2872290620026205,0.2872290620026205
0.33329406055526845,0.33329406055526845
0.3828276190061445,0.3828276190061445
0.435769129297126,0.435769129297126
0.49205766642363513,0.49205766642363513
0.5516319899174553,0.5516319899174553
0.6144305454073836,0.6144305454073836
0.6803914662573336,0.6803914662573336
6.319244936486623,1.8367006544115414
6.463434328561734,1.938155602473183
6.606433516555217,2.0434524852075446
6.748122500467062,2.152674078124826
6.888381280297275,2.2659037444903367
7.027089856045857,2.383225435324485
7.164128227712803,2.504723689402779
7.2993763952981245,2.6304836332558326
7.432714358801807,2.7605909811693596
7.5640221182238605,2.895132035184176
3.675155112896876,0.2999136839789588
3.820678753580524,0.3294957167949502
3.967155121536899,0.3612169980120083
