x,y
-0.013384115561171101,0.02403429990647971
-0.013384115561171101,0.02403429990647971
-0.03397064809653936,0.06010372339484957
-0.013384115561171101,0.02403429990647971
-0.03397064809653936,0.06010372339484957
-0.06514009525114947,0.11282393940948324
-0.013384115561171101,0.02403429990647971
-0.03397064809653936,0.06010372339484957
-0.06514009525114947,0.11282393940948324
-0.1000038090879409,0.1688199097797041
-0.013384115561171101,0.02403429990647971
-0.03397064809653936,0.06010372339484957
-0.06514009525114947,0.11282393940948324
-0.1000038090879409,0.1688199097797041
-0.13699992799982708,0.22505428075891765
-0.013384115561171101,0.02403429990647971
-0.03397064809653936,0.06010372339484957
-0.06514009525114947,0.11282393940948324
-0.1000038090879409,0.1688199097797041
-0.13699992799982708,0.22505428075891765
-0.17599992799982705,0.2812714584633943
-0.013384115561171101,0.02403429990647971
-0.03397064809653936,0.06010372339484957
-0.06514009525114947,0.11282393940948324
-0.1000038090879409,0.1688199097797041
-0.13699992799982708,0.22505428075891765
-0.17599992799982705,0.2812714584633943
-0.2169999279998271,0.33745777501381646
-0.013384115561171101,0.02403429990647971
-0.03397064809653936,0.06010372339484957
-0.06514009525114947,0.11282393940948324
-0.1000038090879409,0.1688199097797041
-0.13699992799982708,0.22505428075891765
-0.17599992799982705,0.2812714584633943
-0.2169999279998271,0.33745777501381646
-0.2599999279998271,0.3936071252626321
-0.013384115561171101,0.02403429990647971
-0.03397064809653936,0.06010372339484957
-0.06514009525114947,0.11282393940948324
-0.1000038090879409,0.1688199097797041
-0.13699992799982708,0.22505428075891765
-0.17599992799982705,0.2812714584633943
-0.2169999279998271,0.33745777501381646
-0.2599999279998271,0.3936071252626321
-0.3049999279998271,0.44971344054356543
-0.013384115561171101,0.02403429990647971
-0.03397064809653936,0.06010372339484957
-0.06514009525114947,0.11282393940948324
-0.1000038090879409,0.1688199097797041
-0.13699992799982708,0.22505428075891765
-0.17599992799982705,0.2812714584633943
-0.2169999279998271,0.33745777501381646
-0.2599999279998271,0.3936071252626321
-0.3049999279998271,0.44971344054356543
-0.35199992799982704,0.5057706946606587
-0.03397064809653936,0.06010372339484957
-0.06514009525114947,0.11282393940948324
-0.1000038090879409,0.1688199097797041
-0.13699992799982708,0.22505428075891765
-0.17599992799982705,0.2812714584633943
-0.2169999279998271,0.33745777501381646
-0.2599999279998271,0.3936071252626321
-0.3049999279998271,0.44971344054356543
-0.35199992799982704,0.5057706946606587
-0.40099992799982714,0.5617729098353996
-0.06514009525114947,0.11282393940948324
-0.1000038090879409,0.1688199097797041
-0.13699992799982708,0.22505428075891765
-0.17599992799982705,0.2812714584633943
-0.2169999279998271,0.33745777501381646
-0.2599999279998271,0.3936071252626321
-0.3049999279998271,0.44971344054356543
-0.35199992799982704,0.5057706946606587
-0.40099992799982714,0.5617729098353996
-0.45199992799982713,0.6177141626060665
-0.1000038090879409,0.1688199097797041
-0.13699992799982708,0.22505428075891765
-0.17599992799982705,0.2812714584633943
-0.2169999279998271,0.33745777501381646
-0.2599999279998271,0.3936071252626321
-0.3049999279998271,0.44971344054356543
-0.35199992799982704,0.5057706946606587
-0.40099992799982714,0.5617729098353996
-0.45199992799982713,0.6177141626060665
-0.5049999279998272,0.6735885896734712
-0.13699992799982708,0.22505428075891765
-0.17599992799982705,0.2812714584633943
-0.2169999279998271,0.33745777501381646
