x,y
0.6750478244319928,1.8670823444712408
0.732863183414288,1.9484876084337
0.7929650697389309,2.030142454662443
0.8553386541647947,2.112058156502989
0.9199685469432385,2.194246124057056
0.986838801615297,2.276717910849058
1.055932918946231,2.3594852206566412
1.1272338509964668,2.4425599145141916
1.2007240053279191,2.5259540178985835
1.2763852493446637,2.6096797281068222
-0.03397064809653936,0.06010372339484957
-0.06514009525114947,0.11282393940948324
-0.1000038090879409,0.1688199097797041
-0.13699992799982708,0.22505428075891765
-0.17599992799982705,0.2812714584633943
-0.2169999279998271,0.33745777501381646
-0.2599999279998271,0.3936071252626321
-0.3049999279998271,0.44971344054356543
-0.35199992799982704,0.5057706946606587
-0.40099992799982714,0.5617729098353996
-1.984999927999827,1.7687822798194113
-2.079999927999827,1.822063480628961
-2.1769999279998276,1.8751748755566058
-2.2759999279998273,1.9281133940311954
-2.376999927999827,1.9808761360897666
-2.4799999279998275,2.033460375239458
-2.584999927999828,2.0858635611482272
-2.6919999279998277,2.138083322161723
-2.8009999279998277,2.1901174676438204
-2.911999927999828,2.2419639901385127
-9.18499992799983,4.80087615012585
-9.37999992799983,4.822192184296883
-9.576999927999829,4.842318414702451
-9.775999927999827,4.861249875496357
-9.976999927999827,4.878981895623927
-10.179999927999829,4.895510099974525
-10.384999927999829,4.910830410461045
-10.591999927999828,4.924939047026117
-10.800999927999827,4.937832528574781
-11.011999927999828,4.949507673833391
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
8.12641799567873,8.12641799567873
8.280921077884308,8.280921077884308
8.435848317090787,8.435848317090787
8.591161487320123,8.591161487320123
8.74682226737156,8.74682226737156
8.902792250276821,8.902792250276821
9.059032952776453,9.059032952776453
9.215505824814995,9.215505824814995
9.372172259052629,9.372172259052629
9.528972579190082,9.528972579190082
0.029279392791026006,0.47102742080992177
0.049479801279522714,0.6278277409473754
0.0751998055995331,0.7844941751850067
0.10631980991954346,0.9409670472235497
0.14271981423955385,1.0972077497231822
0.1842798185595642,1.2531777326284428
0.2308798228795746,1.408838512679878
0.282399827199585,1.5641516829092126
0.33871983151959545,1.7190789221156937
0.3997198358396058,1.8735820043212725
1.6599999855999652,-7.540870639462302
1.7073999855999653,-7.683605331624603
1.7551999855999654,-7.824402182393538
1.8033999855999654,-7.963250536580912
1.8519999855999656,-8.10014166192942
1.9009999855999657,-8.23506875773032
1.9503999855999656,-8.368026961534909
2.0001999855999655,-8.499013353953181
2.0503999855999653,-8.628026961534907
2.1009999855999655,-8.755068757730319
7.838800086400207,8.908966153551319
7.963520090720218,8.979168008556222
8.085720095040228,9.047154388213187
8.20528009936024,9.112908517900339
8.32208010368025,9.176414173770075
8.43600010800026,9.237655686752065
8.546920112320269,9.29661794641936
8.65472011664028,9.353286404716656
8.759280120960291,9.407647079549818
8.860480125280302,9.459686558235745
-0.1000038090879409,0.012322757494890499
-0.13699992799982708,0.02093682927386199
-0.17599992799982705,0.03199727200808028
-0.2169999279998271,0.045493335469246346
-0.2599999279998271,0.06141170067212346
-0.3049999279998271,0.07973665811210388
-0.35199992799982704,0.10045012326859323
-0.40099992799982714,0.12353165445224902
-0.45199992799982713,0.14895847297846004
-0.5049999279998272,0.17670548564715793
-8.611999927999829,3.3806126908544623
-8.800999927999829,3.4551056198683088
-8.991999927999828,3.529979728453702
-9.18499992799983,3.605216542544714
-9.37999992799983,3.6807974985832597
-9.576999927999829,3.7567039480993794
-9.775999927999827,3.8329171623124667
-9.976999927999827,3.9094183367523185
-10.179999927999829,3.986188595898854
-10.384999927999829,4.063208997839365
2.4998145924584216,2.4998145924584216
2.604601411554336,2.604601411554336
