t,x,y
0.0,0.0,0.0
0.1,0.001233675183394123,0.07854143128983591
0.2,0.004934396342684001,0.1570925532366492
0.30000000000000004,0.011101250380299856,0.23566306128064657
0.4,0.019732715717284414,0.31426266043351153
0.5,0.03082666266872037,0.39290107007669645
0.6000000000000001,0.044380353969200044,0.4715880287748048
0.7000000000000001,0.06039044544820295,0.5503332991091354
0.8,0.07885298685522125,0.6291466725364977
0.9,0.09976342283442466,0.7080379742784518
1.0,0.12311659404862232,0.7870170682461844
1.1,0.14890673845226135,0.8660938620062919
1.2000000000000002,0.17712749271311282,0.9452783117928206
1.3,0.20777189378234256,1.024580427571
1.4000000000000001,0.2408323806125257,1.1040102781581895
1.5,0.2763007960232345,1.1835779964076785
1.6,0.3141683887136893,1.2632937844610819
1.7000000000000002,0.3544258154220193,1.3431679190752113
1.8,0.39706314323056946,1.4232107570294297
1.9000000000000001,0.4420698520166989,1.5034327406196595
2.0,0.4894348370484648,1.583844403245363
2.1,0.5391464117245471,1.664456375096
2.2,0.5911923104577456,1.7452793889436513
2.3000000000000003,0.6455596917013274,1.8263242860486983
2.4000000000000004,0.7022351411174866,1.907602022185668
2.5,0.7612046748871328,1.9891236737965803
2.6,0.8224537431601888,2.0709004442793875
2.7,0.8859672336455473,2.1529436704193503
2.8000000000000003,0.9517294753398045,2.2352648289714914
2.9000000000000004,1.0197242423938437,2.3178755434025455
3.0,1.0899347581163212,2.4007875908011607
3.1,1.1623436991130656,2.4840129089654424
3.2,1.2369331995613644,2.5675636036772684
3.3000000000000003,1.3136848556180871,2.6514519561732235
3.4000000000000004,1.3925797299605638,2.7356904308223733
3.5,1.4735983564590773,2.8202916830215314
3.6,1.5567207449798497,2.905268567319165
3.7,1.6419263863172977,2.990634145779502
3.8000000000000003,1.7291942572543821,3.076401696598983
3.9000000000000004,1.8185028257497664,3.1625847229877024
4.0,1.909830056250526,3.2491969623290635
4.1000000000000005,2.0031534151290957,3.336252395631516
4.2,2.0984498762430963,3.423765257286831
4.3,2.1956959266167027,3.511750045150134
4.4,2.2948675722421092,3.6002215309575667
4.5,2.395940343999691,3.6891947710982715
4.6000000000000005,2.4988893036954054,3.77868511775821
4.7,2.603689050213904,3.8687082304541627
4.800000000000001,2.710313725785885,3.959280087977213
4.9,2.8187370223681123,4.050417000765988
5.0,2.928932188134525,4.142135623730951
5.1000000000000005,3.040872034076859,4.234452969552193
5.2,3.1545289407131145,4.32738642247426
5.300000000000001,3.2698748649022678,4.420953752622898
5.4,3.3868813467634817,4.515173130869833
5.5,3.505519516698163,4.610063144273182
5.6000000000000005,3.6257601025131034,4.705642812122515
5.7,3.747573436642949,4.801931602619262
5.800000000000001,3.870929463470237,4.898949450224772
5.9,3.995797746741161,4.996716773710203
6.0,4.122147477075269,5.095254494944289
6.1000000000000005,4.249947479567216,5.19458405845711
6.2,4.3791662214786955,5.294727451820147
6.300000000000001,4.509771820018684,5.395707226885269
6.4,4.641732050210035,5.497546521927702
6.5,4.775014352840512,5.60026908474077
6.6000000000000005,4.909585842496287,5.703899296732949
6.7,5.045413315675925,5.808462198080817
6.800000000000001,5.182463258982849,5.913983513994713
6.9,5.320701857394267,6.02048968215735
7.0,5.460095002604533,6.128007881399321
7.1000000000000005,5.60060830144085,6.236566061679365
7.2,5.742207084349274,6.3461929754414825
7.300000000000001,5.884856413948914,6.456918210425542
7.4,6.028521093652197,6.568772224012795
7.5,6.173165676349104,6.68178637919299
7.6000000000000005,6.31875447315322,6.795992982245266
7.7,6.465251562207429,6.911425322231051
7.800000000000001,6.612620797547089,7.028117712403575
7.9,6.760825818018507,7.146105533645497
8.0,6.909830056250527,7.265425280053608
8.1,7.059596747676961,7.386114606797494
8.200000000000001,7.2100889396077115,7.50821238038765
8.3,7.361269500346275,7.631758731497795
8.4,7.513101128351455,7.756795110496132
8.5,7.6655463614409465,7.883364345850925
8.6,7.8185675860345745,8.011510705587513
8.700000000000001,7.972127046434877,8.141279961986289
8.8,8.126186854142757,8.27271945972476
8.9,8.280708997205906,8.40587818768137
9.0,8.435655349597692,8.540806854634669
9.1,8.590987680624172,8.677557969108413
9.200000000000001,8.746667664356961,8.816185923631895
9.3,8.90265688908955,8.956747083704732
9.4,9.058916866814858,9.099299881777377
9.5,9.215409042721552,9.243904916582071
9.600000000000001,9.372094804706869,9.390625058174926
9.700000000000001,9.528935492903575,9.539525559077635
9.8,9.68589240921872,9.690674171937935
9.9,9.842926826881795,9.84414127416097
10.0,10.0,10.0
