t,x,y
0.0,0.0,-0.0
0.1,0.030199999999999998,-0.0007000600000000002
0.2,0.0608,-0.0028009600000000008
0.30000000000000004,0.0918,-0.006304860000000002
0.4,0.12319999999999999,-0.011215360000000004
0.5,0.155,-0.0175375
0.6000000000000001,0.18720000000000003,-0.02527776000000001
0.7000000000000001,0.21980000000000002,-0.03444406000000001
0.8,0.25279999999999997,-0.04504576000000001
0.9,0.2862,-0.057093660000000004
1.0,0.32,-0.07060000000000001
1.1,0.3542,-0.08557846000000002
1.2000000000000002,0.38880000000000003,-0.10204416000000004
1.3,0.4238,-0.12001366000000002
1.4000000000000001,0.45920000000000005,-0.13950496000000004
1.5,0.49499999999999994,-0.16053750000000003
1.6,0.5312,-0.18313216000000004
1.7000000000000002,0.5678,-0.20731126000000005
1.8,0.6048,-0.23309856000000004
1.9000000000000001,0.6422000000000001,-0.26051926000000003
2.0,0.6799999999999999,-0.2896
2.1,0.7182,-0.32036886000000003
2.2,0.7568,-0.3528553600000001
2.3000000000000003,0.7958000000000001,-0.3870904600000001
2.4000000000000004,0.8352000000000002,-0.4231065600000002
2.5,0.875,-0.46093750000000006
2.6,0.9152,-0.50061856
2.7,0.9558000000000001,-0.5421864600000001
2.8000000000000003,0.9968000000000001,-0.5856793600000002
2.9000000000000004,1.0382000000000002,-0.6311368600000002
3.0,1.0799999999999998,-0.6786000000000001
3.1,1.1221999999999999,-0.7281112600000001
3.2,1.1648,-0.7797145600000002
3.3000000000000003,1.2078,-0.8334552600000003
3.4000000000000004,1.2512,-0.8893801600000003
3.5,1.295,-0.9475375
3.6,1.3392000000000002,-1.0079769600000001
3.7,1.3838000000000001,-1.0707496600000002
3.8000000000000003,1.4288000000000003,-1.13590816
3.9000000000000004,1.4742000000000002,-1.2035064600000003
4.0,1.52,-1.2736
4.1000000000000005,1.5662000000000003,-1.3462456600000006
4.2,1.6128,-1.4215017600000002
4.3,1.6597999999999997,-1.49942806
4.4,1.7072,-1.5800857600000004
4.5,1.755,-1.6635375000000001
4.6000000000000005,1.8032000000000001,-1.7498473600000004
4.7,1.8518,-1.8390808600000006
4.800000000000001,1.9008000000000003,-1.9313049600000007
4.9,1.9502000000000002,-2.026588060000001
5.0,2.0,-2.125
5.1000000000000005,2.0502000000000002,-2.226612060000001
5.2,2.1008,-2.3314969600000004
5.300000000000001,2.1518,-2.4397288600000007
5.4,2.2032000000000003,-2.5513833600000004
5.5,2.255,-2.6665375
5.6000000000000005,2.3072000000000004,-2.785269760000001
5.7,2.3598,-2.9076600600000004
5.800000000000001,2.4128000000000003,-3.0337897600000012
5.9,2.4662,-3.163741660000001
6.0,2.5199999999999996,-3.2976000000000005
6.1000000000000005,2.5742000000000003,-3.435450460000001
6.2,2.6288,-3.5773801600000006
6.300000000000001,2.6838000000000006,-3.7234776600000012
6.4,2.7392000000000003,-3.873832960000001
6.5,2.795,-4.0285375000000005
6.6000000000000005,2.8512000000000004,-4.187684160000002
6.7,2.9078,-4.351367260000001
6.800000000000001,2.9648000000000003,-4.5196825600000015
6.9,3.0221999999999998,-4.692727260000002
7.0,3.08,-4.8706
7.1000000000000005,3.1382000000000003,-5.053400860000002
7.2,3.1968000000000005,-5.2412313600000004
7.300000000000001,3.2558000000000002,-5.434194460000002
7.4,3.3152000000000004,-5.632394560000001
7.5,3.375,-5.8359375
7.6000000000000005,3.4352000000000005,-6.044930560000001
7.7,3.4958,-6.259482460000001
7.800000000000001,3.556800000000001,-6.479703360000002
7.9,3.6182000000000003,-6.705704860000001
8.0,3.6799999999999997,-6.9376
8.1,3.7421999999999995,-7.175503259999999
8.200000000000001,3.804800000000001,-7.419530560000004
8.3,3.867800000000001,-7.669799260000001
8.4,3.9312,-7.92642816
8.5,3.995,-8.1895375
8.6,4.0592,-8.45924896
8.700000000000001,4.123800000000001,-8.735685660000001
8.8,4.1888000000000005,-9.018972160000002
8.9,4.2542,-9.309234460000003
9.0,4.32,-9.6066
9.1,4.3862,-9.91119766
9.200000000000001,4.452800000000001,-10.223157760000003
9.3,4.5198,-10.542612060000003
9.4,4.5872,-10.869693760000002
9.5,4.655,-11.2045375
9.600000000000001,4.723200000000001,-11.547279360000005
9.700000000000001,4.7918,-11.898056860000004
9.8,4.8608,-12.257008960000004
9.9,4.9302,-12.624276060000003
10.0,5.0,-13.0
