t,x,y
0.0,0.0,0.0
0.1,0.001233675183394123,0.11570537953906415
0.2,0.004934396342684001,0.2313952597646567
0.30000000000000004,0.011101250380299856,0.3470541566592572
0.4,0.019732715717284414,0.46266661678215215
0.5,0.03082666266872037,0.5782172325201155
0.6000000000000001,0.044380353969200044,0.6936906572928624
0.7000000000000001,0.06039044544820295,0.8090716206982713
0.8,0.07885298685522125,0.9243449435824275
0.9,0.09976342283442466,1.0394955530196146
1.0,0.12311659404862232,1.1545084971874737
1.1,0.14890673845226135,1.2693689601226459
1.2000000000000002,0.17712749271311282,1.3840622763423391
1.3,0.20777189378234256,1.4985739453173903
1.4000000000000001,0.2408323806125257,1.6128896457825364
1.5,0.2763007960232345,1.7269952498697734
1.6,0.3141683887136893,1.8408768370508577
1.7000000000000002,0.3544258154220193,1.9545207078751858
1.8,0.39706314323056946,2.0679133974894985
1.9000000000000001,0.4420698520166989,2.1810416889260655
2.0,0.4894348370484648,2.2938926261462367
2.1,0.5391464117245471,2.406453526826488
2.2,0.5911923104577456,2.5187119948743453
2.3000000000000003,0.6455596917013274,2.6306559326618264
2.4000000000000004,0.7022351411174866,2.7422735529643445
2.5,0.7612046748871328,2.853553390593274
2.6,0.8224537431601888,2.964484313710706
2.7,0.8859672336455473,3.0750555348152298
2.8000000000000003,0.9517294753398045,3.185256621387895
2.9000000000000004,1.0197242423938437,3.2950775061878455
3.0,1.0899347581163212,3.4045084971874737
3.1,1.1623436991130656,3.513540287137281
3.2,1.2369331995613644,3.622163962751008
3.3000000000000003,1.3136848556180871,3.730371013501972
3.4000000000000004,1.3925797299605638,3.838153340021932
3.5,1.4735983564590773,3.945503262094184
3.6,1.5567207449798497,4.05241352623301
3.7,1.6419263863172977,4.158877312841991
3.8000000000000003,1.7291942572543821,4.264888242944126
3.9000000000000004,1.8185028257497664,4.370440384477114
4.0,1.909830056250526,4.475528258147577
4.1000000000000005,2.0031534151290957,4.580146842838472
4.2,2.0984498762430963,4.684291580564316
4.3,2.1956959266167027,4.787958380969373
4.4,2.2948675722421092,4.891143625364345
4.5,2.395940343999691,4.993844170297569
4.6000000000000005,2.4988893036954054,5.096057350657239
4.7,2.603689050213904,5.19778098230154
4.800000000000001,2.710313725785885,5.299013364214137
4.9,2.8187370223681123,5.399753280182866
5.0,2.928932188134525,5.5
5.1000000000000005,3.040872034076859,5.599753280182866
5.2,3.1545289407131145,5.699013364214136
5.300000000000001,3.2698748649022678,5.797780982301541
5.4,3.3868813467634817,5.896057350657239
5.5,3.505519516698163,5.993844170297569
5.6000000000000005,3.6257601025131034,6.091143625364345
5.7,3.747573436642949,6.1879583809693735
5.800000000000001,3.870929463470237,6.284291580564316
5.9,3.995797746741161,6.380146842838472
6.0,4.122147477075269,6.475528258147577
6.1000000000000005,4.249947479567216,6.570440384477113
6.2,4.3791662214786955,6.664888242944126
6.300000000000001,4.509771820018684,6.7588773128419914
6.4,4.641732050210035,6.85241352623301
6.5,4.775014352840512,6.945503262094184
6.6000000000000005,4.909585842496287,7.038153340021933
6.7,5.045413315675925,7.130371013501972
6.800000000000001,5.182463258982849,7.222163962751008
6.9,5.320701857394267,7.313540287137281
7.0,5.460095002604533,7.404508497187473
7.1000000000000005,5.60060830144085,7.495077506187846
7.2,5.742207084349274,7.585256621387895
7.300000000000001,5.884856413948914,7.675055534815231
7.4,6.028521093652197,7.764484313710706
7.5,6.173165676349104,7.853553390593274
7.6000000000000005,6.31875447315322,7.942273552964345
7.7,6.465251562207429,8.030655932661826
7.800000000000001,6.612620797547089,8.118711994874346
7.9,6.760825818018507,8.206453526826488
8.0,6.909830056250527,8.293892626146237
8.1,7.059596747676961,8.381041688926064
8.200000000000001,7.2100889396077115,8.467913397489498
8.3,7.361269500346275,8.554520707875186
8.4,7.513101128351455,8.640876837050858
8.5,7.6655463614409465,8.726995249869773
8.6,7.8185675860345745,8.812889645782537
8.700000000000001,7.972127046434877,8.898573945317391
8.8,8.126186854142757,8.984062276342339
8.9,8.280708997205906,9.069368960122645
9.0,8.435655349597692,9.154508497187473
9.1,8.590987680624172,9.239495553019614
9.200000000000001,8.746667664356961,9.324344943582428
9.3,8.90265688908955,9.409071620698272
9.4,9.058916866814858,9.493690657292863
9.5,9.215409042721552,9.578217232520116
9.600000000000001,9.372094804706869,9.662666616782154
9.700000000000001,9.528935492903575,9.747054156659258
9.8,9.68589240921872,9.831395259764657
9.9,9.842926826881795,9.915705379539064
10.0,10.0,10.0
