t,x,y
0.0,0.0,0.0
0.1,0.0029800000000000004,0.15707317311820676
0.2,0.011840000000000002,0.3141075907812829
0.30000000000000004,0.026460000000000008,0.47106450709642667
0.4,0.04672000000000001,0.6279051952931337
0.5,0.07250000000000001,0.7845909572784494
0.6000000000000001,0.10368000000000004,0.9410831331851433
0.7000000000000001,0.14014000000000001,1.0973431109104528
0.8,0.18176,1.2533323356430426
0.9,0.22841999999999998,1.4090123193758266
1.0,0.28,1.5643446504023086
1.1,0.3363800000000001,1.7192910027940955
1.2000000000000002,0.3974400000000001,1.8738131458572462
1.3,0.4630600000000001,2.027872953565125
1.4000000000000001,0.53312,2.1814324139654255
1.5,0.6075,2.334453638559054
1.6,0.68608,2.486898871648548
1.7000000000000002,0.7687400000000001,2.6387304996537293
1.8,0.85536,2.789911060392293
1.9000000000000001,0.94582,2.9404032523230397
2.0,1.0400000000000003,3.090169943749474
2.1,1.1377800000000002,3.239174181981494
2.2,1.2390400000000004,3.387379202452914
2.3000000000000003,1.3436600000000003,3.534748437792572
2.4000000000000004,1.4515200000000006,3.6812455268467796
2.5,1.5625,3.826834323650898
2.6,1.6764800000000002,3.971478906347806
2.7,1.79334,4.115143586051087
2.8000000000000003,1.9129600000000002,4.257792915650727
2.9000000000000004,2.0352200000000007,4.3993916985591515
3.0,2.16,4.5399049973954675
3.1,2.28718,4.679298142605734
3.2,2.41664,4.817536741017153
3.3000000000000003,2.5482600000000004,4.954586684324075
3.4000000000000004,2.6819200000000003,5.090414157503713
3.5,2.8174999999999994,5.224985647159488
3.6,2.9548799999999997,5.358267949789966
3.7,3.0939399999999995,5.490228179981318
3.8000000000000003,3.23456,5.620833778521305
3.9000000000000004,3.37662,5.750052520432786
4.0,3.520000000000001,5.877852522924732
4.1000000000000005,3.664580000000001,6.004202253258841
4.2,3.8102400000000007,6.129070536529765
4.3,3.95686,6.252426563357051
4.4,4.104320000000001,6.3742398974868975
4.5,4.2525,6.494480483301837
4.6000000000000005,4.401280000000002,6.613118653236519
4.7,4.550540000000001,6.730125135097733
4.800000000000001,4.700160000000001,6.845471059286887
4.9,4.850020000000001,6.959127965923143
5.0,5.0,7.0710678118654755
5.1000000000000005,5.149979999999999,7.1812629776318895
5.2,5.299840000000001,7.289686274214116
5.300000000000001,5.449460000000002,7.396310949786097
5.4,5.598719999999999,7.501110696304595
5.5,5.7475000000000005,7.604059656000308
5.6000000000000005,5.89568,7.705132427757892
5.7,6.043140000000001,7.804304073383297
5.800000000000001,6.1897600000000015,7.901550123756904
5.9,6.335420000000001,7.996846584870906
6.0,6.480000000000001,8.090169943749475
6.1000000000000005,6.623380000000001,8.181497174250236
6.2,6.76544,8.270805742745619
6.300000000000001,6.906060000000003,8.358073613682702
6.4,7.045120000000001,8.443279255020151
6.5,7.182500000000001,8.526401643540922
6.6000000000000005,7.318080000000001,8.607420270039436
6.7,7.451740000000001,8.686315144381913
6.800000000000001,7.583360000000001,8.763066800438637
6.9,7.712819999999999,8.837656300886934
7.0,7.839999999999999,8.910065241883679
7.1000000000000005,7.96478,8.980275757606156
7.2,8.08704,9.048270524660197
7.300000000000001,8.206660000000001,9.114032766354454
7.4,8.323519999999998,9.177546256839811
7.5,8.4375,9.238795325112868
7.6000000000000005,8.548480000000001,9.297764858882513
7.7,8.656339999999998,9.354440308298672
7.800000000000001,8.76096,9.408807689542256
7.9,8.862220000000002,9.460853588275453
8.0,8.96,9.510565162951535
8.1,9.054179999999999,9.557930147983301
8.200000000000001,9.144640000000003,9.602936856769432
8.3,9.231259999999997,9.645574184577981
8.4,9.313920000000003,9.68583161128631
8.5,9.392499999999997,9.723699203976766
8.6,9.46688,9.759167619387473
8.700000000000001,9.536940000000001,9.792228106217657
8.8,9.602560000000002,9.822872507286887
8.9,9.66362,9.85109326154774
9.0,9.719999999999999,9.876883405951379
9.1,9.771579999999997,9.900236577165575
9.200000000000001,9.818240000000003,9.921147013144779
9.3,9.859860000000003,9.939609554551797
9.4,9.896320000000001,9.9556196460308
9.5,9.927500000000002,9.969173337331279
9.600000000000001,9.95328,9.980267284282716
9.700000000000001,9.97354,9.9888987496197
9.8,9.98816,9.995065603657316
9.9,9.997019999999996,9.998766324816605
10.0,10.0,10.0
