t,x,y
0.0,0.0,0.0
0.1,0.001233675183394123,0.001233675183394123
0.2,0.004934396342684001,0.004934396342684001
0.30000000000000004,0.011101250380299856,0.011101250380299856
0.4,0.019732715717284414,0.019732715717284414
0.5,0.03082666266872037,0.03082666266872037
0.6000000000000001,0.044380353969200044,0.044380353969200044
0.7000000000000001,0.06039044544820295,0.06039044544820295
0.8,0.07885298685522125,0.07885298685522125
0.9,0.09976342283442466,0.09976342283442466
1.0,0.12311659404862232,0.12311659404862232
1.1,0.14890673845226135,0.14890673845226135
1.2000000000000002,0.17712749271311282,0.17712749271311282
1.3,0.20777189378234256,0.20777189378234256
1.4000000000000001,0.2408323806125257,0.2408323806125257
1.5,0.2763007960232345,0.2763007960232345
1.6,0.3141683887136893,0.3141683887136893
1.7000000000000002,0.3544258154220193,0.3544258154220193
1.8,0.39706314323056946,0.39706314323056946
1.9000000000000001,0.4420698520166989,0.4420698520166989
2.0,0.4894348370484648,0.4894348370484648
2.1,0.5391464117245471,0.5391464117245471
2.2,0.5911923104577456,0.5911923104577456
2.3000000000000003,0.6455596917013274,0.6455596917013274
2.4000000000000004,0.7022351411174866,0.7022351411174866
2.5,0.7612046748871328,0.7612046748871328
2.6,0.8224537431601888,0.8224537431601888
2.7,0.8859672336455473,0.8859672336455473
2.8000000000000003,0.9517294753398045,0.9517294753398045
2.9000000000000004,1.0197242423938437,1.0197242423938437
3.0,1.0899347581163212,1.0899347581163212
3.1,1.1623436991130656,1.1623436991130656
3.2,1.2369331995613644,1.2369331995613644
3.3000000000000003,1.3136848556180871,1.3136848556180871
3.4000000000000004,1.3925797299605638,1.3925797299605638
3.5,1.4735983564590773,1.4735983564590773
3.6,1.5567207449798497,1.5567207449798497
3.7,1.6419263863172977,1.6419263863172977
3.8000000000000003,1.7291942572543821,1.7291942572543821
3.9000000000000004,1.8185028257497664,1.8185028257497664
4.0,1.909830056250526,1.909830056250526
4.1000000000000005,2.0031534151290957,2.0031534151290957
4.2,2.0984498762430963,2.0984498762430963
4.3,2.1956959266167027,2.1956959266167027
4.4,2.2948675722421092,2.2948675722421092
4.5,2.395940343999691,2.395940343999691
4.6000000000000005,2.4988893036954054,2.4988893036954054
4.7,2.603689050213904,2.603689050213904
4.800000000000001,2.710313725785885,2.710313725785885
4.9,2.8187370223681123,2.8187370223681123
5.0,2.928932188134525,2.928932188134525
5.1000000000000005,3.040872034076859,3.040872034076859
5.2,3.1545289407131145,3.1545289407131145
5.300000000000001,3.2698748649022678,3.2698748649022678
5.4,3.3868813467634817,3.3868813467634817
5.5,3.505519516698163,3.505519516698163
5.6000000000000005,3.6257601025131034,3.6257601025131034
5.7,3.747573436642949,3.747573436642949
5.800000000000001,3.870929463470237,3.870929463470237
5.9,3.995797746741161,3.995797746741161
6.0,4.122147477075269,4.122147477075269
6.1000000000000005,4.249947479567216,4.249947479567216
6.2,4.3791662214786955,4.3791662214786955
6.300000000000001,4.509771820018684,4.509771820018684
6.4,4.641732050210035,4.641732050210035
6.5,4.775014352840512,4.775014352840512
6.6000000000000005,4.909585842496287,4.909585842496287
6.7,5.045413315675925,5.045413315675925
6.800000000000001,5.182463258982849,5.182463258982849
6.9,5.320701857394267,5.320701857394267
7.0,5.460095002604533,5.460095002604533
7.1000000000000005,5.60060830144085,5.60060830144085
7.2,5.742207084349274,5.742207084349274
7.300000000000001,5.884856413948914,5.884856413948914
7.4,6.028521093652197,6.028521093652197
7.5,6.173165676349104,6.173165676349104
7.6000000000000005,6.31875447315322,6.31875447315322
7.7,6.465251562207429,6.465251562207429
7.800000000000001,6.612620797547089,6.612620797547089
7.9,6.760825818018507,6.760825818018507
8.0,6.909830056250527,6.909830056250527
8.1,7.059596747676961,7.059596747676961
8.200000000000001,7.2100889396077115,7.2100889396077115
8.3,7.361269500346275,7.361269500346275
8.4,7.513101128351455,7.513101128351455
8.5,7.6655463614409465,7.6655463614409465
8.6,7.8185675860345745,7.8185675860345745
8.700000000000001,7.972127046434877,7.972127046434877
8.8,8.126186854142757,8.126186854142757
8.9,8.280708997205906,8.280708997205906
9.0,8.435655349597692,8.435655349597692
9.1,8.590987680624172,8.590987680624172
9.200000000000001,8.746667664356961,8.746667664356961
9.3,8.90265688908955,8.90265688908955
9.4,9.058916866814858,9.058916866814858
9.5,9.215409042721552,9.215409042721552
9.600000000000001,9.372094804706869,9.372094804706869
9.700000000000001,9.528935492903575,9.528935492903575
9.8,9.68589240921872,9.68589240921872
9.9,9.842926826881795,9.842926826881795
10.0,10.0,10.0
