t,x,y
0.0,-0.0,0.0
0.1,-0.031,0.0005106215992451875
0.2,-0.064,0.0020424725610310914
0.30000000000000004,-0.09900000000000002,0.004595511380922721
0.4,-0.136,0.008169668896240202
0.5,-0.175,0.012764848303123653
0.6000000000000001,-0.21600000000000003,0.018380925180418187
0.7000000000000001,-0.259,0.025017747520372866
0.8,-0.304,0.032675135766146425
0.9,-0.35100000000000003,0.04135288285611022
1.0,-0.4,0.051050754274937375
1.1,-0.45100000000000007,0.06176848811146643
1.2000000000000002,-0.5040000000000001,0.07350579512332332
1.3,-0.559,0.08626235880828831
1.4000000000000001,-0.6160000000000001,0.10003783548238755
1.5,-0.6749999999999999,0.11483185436469245
1.6,-0.736,0.13064401766880407
1.7000000000000002,-0.7990000000000002,0.14747390070100092
1.8,-0.8640000000000001,0.16532105196502592
1.9000000000000001,-0.931,0.18418499327348634
2.0,-1.0,0.2040652198658393
2.1,-1.0710000000000002,0.22496120053293397
2.2,-1.1440000000000001,0.24687237774807938
2.3000000000000003,-1.2190000000000003,0.26979816780460586
2.4000000000000004,-1.2960000000000003,0.2937379609598858
2.5,-1.375,0.3186911215857787
2.6,-1.4560000000000002,0.34465698832546315
2.7,-1.5390000000000001,0.3716348742566158
2.8000000000000003,-1.6240000000000003,0.3996240670609003
2.9000000000000004,-1.7110000000000003,0.42862382919972025
3.0,-1.7999999999999998,0.4586333980961964
3.1,-1.891,0.48965198632332124
3.2,-1.9840000000000002,0.5216787817982439
3.3000000000000003,-2.079,0.5547129479826404
3.4000000000000004,-2.176,0.5887536240891167
3.5,-2.2750000000000004,0.6237999252935945
3.6,-2.3760000000000003,0.6598509429536296
3.7,-2.479,0.6969057448326045
3.8000000000000003,-2.5840000000000005,0.7349633753297447
3.9000000000000004,-2.6910000000000007,0.7740228557158986
4.0,-2.8,0.8140831843750239
4.1000000000000005,-2.911000000000001,0.8551433370513228
4.2,-3.024,0.8972022671019589
4.3,-3.139,0.9402589057553046
4.4,-3.2560000000000002,0.9843121623746415
4.5,-3.375,1.0293609247272586
4.6000000000000005,-3.4960000000000004,1.0754040592588823
4.7,-3.6190000000000007,1.1224404113733595
4.800000000000001,-3.7440000000000007,1.1704688057175405
4.9,-3.8710000000000004,1.219488046471278
5.0,-4.0,1.2694969176424784
5.1000000000000005,-4.131000000000001,1.3204941833671302
5.2,-4.264000000000001,1.3724785882142327
5.300000000000001,-4.399000000000001,1.425448857495558
5.4,-4.5360000000000005,1.4794036975801583
5.5,-4.675000000000001,1.5343417962135528
5.6000000000000005,-4.816000000000001,1.590261822841505
5.7,-4.9590000000000005,1.6471624289383162
5.800000000000001,-5.104000000000001,1.7050422483395566
5.9,-5.251,1.7638998975791438
6.0,-5.4,1.823733976230694
6.1000000000000005,-5.551000000000001,1.8845430672530554
6.2,-5.704000000000001,1.9463257373399407
6.300000000000001,-5.859000000000002,2.009080537273577
6.4,-6.016000000000001,2.0728060022822747
6.5,-6.175000000000001,2.1375006524018416
6.6000000000000005,-6.336,2.2031629928407406
6.7,-6.499,2.269791514348906
6.800000000000001,-6.6640000000000015,2.33738469359013
6.9,-6.831000000000001,2.4059409935179215
7.0,-7.0,2.4754588637547514
7.1000000000000005,-7.171000000000001,2.5459367409745846
7.2,-7.344000000000001,2.6173730492886036
7.300000000000001,-7.519000000000002,2.689766200634042
7.4,-7.6960000000000015,2.763114595166009
7.5,-7.875,2.837416621652232
7.6000000000000005,-8.056000000000001,2.912670657870601
7.7,-8.239,2.9888750710094287
7.800000000000001,-8.424000000000001,3.0660282180703224
7.9,-8.611,3.1441284462735686
8.0,-8.8,3.223174093465933
8.1,-8.991,3.3031634885307706
8.200000000000001,-9.184000000000003,3.3840949518003516
8.3,-9.379000000000001,3.465966795470286
8.4,-9.576,3.5487773240159752
8.5,-9.775,3.632524834610952
8.6,-9.975999999999999,3.717207617547026
8.700000000000001,-10.179000000000002,3.8028239566561313
8.8,-10.384000000000002,3.8893721297337622
8.9,-10.591000000000001,3.9768504089639047
9.0,-10.799999999999999,4.065257061345349
9.1,-11.011,4.15459034911928
9.200000000000001,-11.224000000000002,4.244848530198045
9.3,-11.439,4.336029858594979
9.4,-11.656000000000002,4.428132584855222
9.5,-11.875,4.521154956487343
9.600000000000001,-12.096000000000004,4.615095218395767
9.700000000000001,-12.319000000000003,4.709951613313799
9.8,-12.544000000000002,4.8057223822372155
9.9,-12.771000000000003,4.902405764858265
10.0,-13.0,5.0
