t,x,y
0.0,-0.0,0.0
0.1,-0.14570537953906415,0.0005106215992451875
0.2,-0.2913952597646567,0.0020424725610310914
0.30000000000000004,-0.43705415665925723,0.004595511380922721
0.4,-0.5826666167821521,0.008169668896240202
0.5,-0.7282172325201155,0.012764848303123653
0.6000000000000001,-0.8736906572928624,0.018380925180418187
0.7000000000000001,-1.0190716206982715,0.025017747520372866
0.8,-1.1643449435824273,0.032675135766146425
0.9,-1.3094955530196148,0.04135288285611022
1.0,-1.4545084971874738,0.051050754274937375
1.1,-1.599368960122646,0.06176848811146643
1.2000000000000002,-1.7440622763423392,0.07350579512332332
1.3,-1.8885739453173904,0.08626235880828831
1.4000000000000001,-2.0328896457825367,0.10003783548238755
1.5,-2.1769952498697736,0.11483185436469245
1.6,-2.3208768370508577,0.13064401766880407
1.7000000000000002,-2.4645207078751863,0.14747390070100092
1.8,-2.6079133974894986,0.16532105196502592
1.9000000000000001,-2.7510416889260654,0.18418499327348634
2.0,-2.8938926261462368,0.2040652198658393
2.1,-3.0364535268264885,0.22496120053293397
2.2,-3.1787119948743454,0.24687237774807938
2.3000000000000003,-3.320655932661827,0.26979816780460586
2.4000000000000004,-3.462273552964345,0.2937379609598858
2.5,-3.603553390593274,0.3186911215857787
2.6,-3.7444843137107062,0.34465698832546315
2.7,-3.88505553481523,0.3716348742566158
2.8000000000000003,-4.0252566213878955,0.3996240670609003
2.9000000000000004,-4.165077506187846,0.42862382919972025
3.0,-4.304508497187474,0.4586333980961964
3.1,-4.4435402871372816,0.48965198632332124
3.2,-4.582163962751007,0.5216787817982439
3.3000000000000003,-4.720371013501973,0.5547129479826404
3.4000000000000004,-4.858153340021933,0.5887536240891167
3.5,-4.995503262094184,0.6237999252935945
3.6,-5.132413526233011,0.6598509429536296
3.7,-5.268877312841991,0.6969057448326045
3.8000000000000003,-5.404888242944126,0.7349633753297447
3.9000000000000004,-5.5404403844771135,0.7740228557158986
4.0,-5.675528258147577,0.8140831843750239
4.1000000000000005,-5.810146842838472,0.8551433370513228
4.2,-5.944291580564316,0.8972022671019589
4.3,-6.077958380969373,0.9402589057553046
4.4,-6.211143625364345,0.9843121623746415
4.5,-6.34384417029757,1.0293609247272586
4.6000000000000005,-6.47605735065724,1.0754040592588823
4.7,-6.6077809823015405,1.1224404113733595
4.800000000000001,-6.739013364214137,1.1704688057175405
4.9,-6.8697532801828665,1.219488046471278
5.0,-7.0,1.2694969176424784
5.1000000000000005,-7.129753280182866,1.3204941833671302
5.2,-7.259013364214137,1.3724785882142327
5.300000000000001,-7.387780982301542,1.425448857495558
5.4,-7.516057350657239,1.4794036975801583
5.5,-7.6438441702975695,1.5343417962135528
5.6000000000000005,-7.7711436253643456,1.590261822841505
5.7,-7.897958380969374,1.6471624289383162
5.800000000000001,-8.024291580564316,1.7050422483395566
5.9,-8.150146842838472,1.7638998975791438
6.0,-8.275528258147578,1.823733976230694
6.1000000000000005,-8.400440384477113,1.8845430672530554
6.2,-8.524888242944126,1.9463257373399407
6.300000000000001,-8.648877312841991,2.009080537273577
6.4,-8.77241352623301,2.0728060022822747
6.5,-8.895503262094184,2.1375006524018416
6.6000000000000005,-9.018153340021934,2.2031629928407406
6.7,-9.140371013501973,2.269791514348906
6.800000000000001,-9.262163962751009,2.33738469359013
6.9,-9.383540287137281,2.4059409935179215
7.0,-9.504508497187473,2.4754588637547514
7.1000000000000005,-9.625077506187846,2.5459367409745846
7.2,-9.745256621387895,2.6173730492886036
7.300000000000001,-9.865055534815232,2.689766200634042
7.4,-9.984484313710707,2.763114595166009
7.5,-10.103553390593273,2.837416621652232
7.6000000000000005,-10.222273552964346,2.912670657870601
7.7,-10.340655932661825,2.9888750710094287
7.800000000000001,-10.458711994874346,3.0660282180703224
7.9,-10.576453526826489,3.1441284462735686
8.0,-10.693892626146237,3.223174093465933
8.1,-10.811041688926064,3.3031634885307706
8.200000000000001,-10.9279133974895,3.3840949518003516
8.3,-11.044520707875186,3.465966795470286
8.4,-11.160876837050859,3.5487773240159752
8.5,-11.276995249869774,3.632524834610952
8.6,-11.392889645782535,3.717207617547026
8.700000000000001,-11.508573945317393,3.8028239566561313
8.8,-11.62406227634234,3.8893721297337622
8.9,-11.739368960122645,3.9768504089639047
9.0,-11.854508497187474,4.065257061345349
9.1,-11.969495553019614,4.15459034911928
9.200000000000001,-12.08434494358243,4.244848530198045
9.3,-12.199071620698273,4.336029858594979
9.4,-12.313690657292863,4.428132584855222
9.5,-12.428217232520115,4.521154956487343
9.600000000000001,-12.542666616782155,4.615095218395767
9.700000000000001,-12.657054156659258,4.709951613313799
9.8,-12.771395259764658,4.8057223822372155
9.9,-12.885705379539065,4.902405764858265
10.0,-13.0,5.0
