t,x,y
0.0,-0.0,0.0
0.1,-0.14570537953906415,0.0006168375916970615
0.2,-0.2913952597646567,0.0024671981713420004
0.30000000000000004,-0.43705415665925723,0.005550625190149928
0.4,-0.5826666167821521,0.009866357858642207
0.5,-0.7282172325201155,0.015413331334360184
0.6000000000000001,-0.8736906572928624,0.022190176984600022
0.7000000000000001,-1.0190716206982715,0.030195222724101474
0.8,-1.1643449435824273,0.03942649342761063
0.9,-1.3094955530196148,0.04988171141721233
1.0,-1.4545084971874738,0.06155829702431116
1.1,-1.599368960122646,0.07445336922613068
1.2000000000000002,-1.7440622763423392,0.08856374635655641
1.3,-1.8885739453173904,0.10388594689117128
1.4000000000000001,-2.0328896457825367,0.12041619030626285
1.5,-2.1769952498697736,0.13815039801161724
1.6,-2.3208768370508577,0.15708419435684465
1.7000000000000002,-2.4645207078751863,0.17721290771100964
1.8,-2.6079133974894986,0.19853157161528473
1.9000000000000001,-2.7510416889260654,0.22103492600834945
2.0,-2.8938926261462368,0.2447174185242324
2.1,-3.0364535268264885,0.26957320586227357
2.2,-3.1787119948743454,0.2955961552288728
2.3000000000000003,-3.320655932661827,0.3227798458506637
2.4000000000000004,-3.462273552964345,0.3511175705587433
2.5,-3.603553390593274,0.3806023374435664
2.6,-3.7444843137107062,0.4112268715800944
2.7,-3.88505553481523,0.44298361682277365
2.8000000000000003,-4.0252566213878955,0.4758647376699022
2.9000000000000004,-4.165077506187846,0.5098621211969219
3.0,-4.304508497187474,0.5449673790581606
3.1,-4.4435402871372816,0.5811718495565328
3.2,-4.582163962751007,0.6184665997806822
3.3000000000000003,-4.720371013501973,0.6568424278090436
3.4000000000000004,-4.858153340021933,0.6962898649802819
3.5,-4.995503262094184,0.7367991782295387
3.6,-5.132413526233011,0.7783603724899248
3.7,-5.268877312841991,0.8209631931586489
3.8000000000000003,-5.404888242944126,0.8645971286271911
3.9000000000000004,-5.5404403844771135,0.9092514128748832
4.0,-5.675528258147577,0.954915028125263
4.1000000000000005,-5.810146842838472,1.0015767075645479
4.2,-5.944291580564316,1.0492249381215482
4.3,-6.077958380969373,1.0978479633083513
4.4,-6.211143625364345,1.1474337861210546
4.5,-6.34384417029757,1.1979701719998455
4.6000000000000005,-6.47605735065724,1.2494446518477027
4.7,-6.6077809823015405,1.301844525106952
4.800000000000001,-6.739013364214137,1.3551568628929425
4.9,-6.8697532801828665,1.4093685111840561
5.0,-7.0,1.4644660940672625
5.1000000000000005,-7.129753280182866,1.5204360170384295
5.2,-7.259013364214137,1.5772644703565573
5.300000000000001,-7.387780982301542,1.6349374324511339
5.4,-7.516057350657239,1.6934406733817409
5.5,-7.6438441702975695,1.7527597583490815
5.6000000000000005,-7.7711436253643456,1.8128800512565517
5.7,-7.897958380969374,1.8737867183214745
5.800000000000001,-8.024291580564316,1.9354647317351186
5.9,-8.150146842838472,1.9978988733705805
6.0,-8.275528258147578,2.0610737385376345
6.1000000000000005,-8.400440384477113,2.124973739783608
6.2,-8.524888242944126,2.1895831107393477
6.300000000000001,-8.648877312841991,2.254885910009342
6.4,-8.77241352623301,2.3208660251050177
6.5,-8.895503262094184,2.387507176420256
6.6000000000000005,-9.018153340021934,2.4547929212481434
6.7,-9.140371013501973,2.5227066578379627
6.800000000000001,-9.262163962751009,2.5912316294914244
6.9,-9.383540287137281,2.6603509286971336
7.0,-9.504508497187473,2.7300475013022667
7.1000000000000005,-9.625077506187846,2.800304150720425
7.2,-9.745256621387895,2.871103542174637
7.300000000000001,-9.865055534815232,2.942428206974457
7.4,-9.984484313710707,3.0142605468260983
7.5,-10.103553390593273,3.086582838174552
7.6000000000000005,-10.222273552964346,3.15937723657661
7.7,-10.340655932661825,3.2326257811037147
7.800000000000001,-10.458711994874346,3.3063103987735447
7.9,-10.576453526826489,3.3804129090092534
8.0,-10.693892626146237,3.4549150281252636
8.1,-10.811041688926064,3.5297983738384806
8.200000000000001,-10.9279133974895,3.6050444698038557
8.3,-11.044520707875186,3.6806347501731373
8.4,-11.160876837050859,3.7565505641757273
8.5,-11.276995249869774,3.8327731807204732
8.6,-11.392889645782535,3.9092837930172872
8.700000000000001,-11.508573945317393,3.9860635232174384
8.8,-11.62406227634234,4.0630934270713785
8.9,-11.739368960122645,4.140354498602953
9.0,-11.854508497187474,4.217827674798846
9.1,-11.969495553019614,4.295493840312086
9.200000000000001,-12.08434494358243,4.3733338321784805
9.3,-12.199071620698273,4.451328444544775
9.4,-12.313690657292863,4.529458433407429
9.5,-12.428217232520115,4.607704521360776
9.600000000000001,-12.542666616782155,4.686047402353434
9.700000000000001,-12.657054156659258,4.764467746451787
9.8,-12.771395259764658,4.84294620460936
9.9,-12.885705379539065,4.921463413440898
10.0,-13.0,5.0
