x,y
0,0
0.11062034085378,0.0559594329502396
0.222150998103375,0.115302325153731
0.326502811394413,0.143627636103816
0.435517352382089,0.177186773467152
0.555851521086055,0.219430619766634
0.674821982544853,0.274312746185949
0.802021941221362,0.323260356745361
0.918523069044428,0.3441390122035
1.04919303869405,0.377624511615322
1.16048188989734,0.396149194258434
1.29672877948154,0.440830610745063
1.4279416154524,0.465747617010434
1.55562580656309,0.494641160189509
1.67629892352765,0.506308192580328
1.81938481226019,0.544849437579394
1.94454918351296,0.551305025035168
2.0847657100002,0.557012641507243
2.21749281092881,0.585273665767006
2.36714931145357,0.613218524043899
2.48445993409526,0.619769544756192
2.64065866680972,0.613958042921074
2.77941479552894,0.654279060669404
2.91466386377623,0.655101226121354
3.06762531669593,0.660762162249405
3.20798437078129,0.668571242721148
3.36484438833971,0.67507873832578
3.48706418757494,0.681938208911771
3.65170560206357,0.682404489070478
3.80160815798873,0.705876735288686
3.92875053449464,0.701453948771431
4.10138143313574,0.715518959095778
4.25461764048827,0.717482838192203
4.40061123679484,0.718238026610359
4.55863447110837,0.725515770893538
4.70137419983549,0.719490037774626
4.83171570116326,0.7356126437842
4.99101688793206,0.749615352728922
5.16244895304376,0.751268768494595
5.30169436080536,0.749542134190083
5.44759958207475,0.756574783541465
5.59198953409713,0.75881215823157
5.75197581528964,0.75793937855929
5.90869828555155,0.767683580091993
6.07166181609971,0.77450673999141
6.22455440664953,0.786922720630463
6.38534357147698,0.808668000521159
6.532447566803,0.820091364364279
6.67031349999963,0.834633516451036
6.82896577270825,0.841600896980321
6.98269817715599,0.860827714778478
7.13504403679982,0.851412439637176
7.27158524342182,0.884478461058555
7.42551250219475,0.881517792967889
7.57818081324871,0.932401973567711
7.72921818360394,0.939261858740959
7.89263394370251,0.976387697164746
8.02927516514108,1.00058484662941
8.16509893761323,1.01724228023518
8.32013063462344,1.0432395141047
8.46474611691382,1.07900771869207
8.60783693456876,1.11332143516318
8.76386583293613,1.15184018472267
8.91072275975779,1.18670725582124
9.03747896761258,1.2329048774806
9.17899531535266,1.26365568973872
9.30613386065491,1.31693320890417
9.46208175349132,1.36329876778585
9.58379917126591,1.41573875524252
9.72801863641246,1.46561567143466
9.86230823261931,1.52341635023893
9.9915409091785,1.58873792468113
10.1278567099387,1.65279123628577
10.2542428664086,1.72155578563519
10.3992230757906,1.78391005530143
10.5204629413832,1.86311666764471
10.6506744062265,1.93715034831785
10.7643076682004,2.00989918469972
10.8787541969715,2.09253299004722
10.9990251881273,2.18864288710234
11.1168097863933,2.25513585304908
11.2383598509505,2.37721989574496
11.3423843424212,2.47129455572387
11.4592756372589,2.55875133682323
11.5600746547417,2.69089859385477
11.6822987436098,2.78451994150695
11.7756687348405,2.90873576680246
11.8722521209244,3.04224503988515
11.9816359476111,3.13672240940908
12.0783161107163,3.27161865937617
12.171936855513,3.37896487697169
12.2680410318758,3.53179272372999
12.3691872692632,3.67776886239088
12.4523880548598,3.83690130750504
12.5266382560203,3.97676670729656
12.6345064817649,4.13921505344032
12.7056525767779,4.29778034543919
12.7882665701495,4.4725134953918
12.8485278759022,4.66060343094729
12.9289907219235,4.81605145440696
13,5
