x,y
0,0
0.143763968057823,0.140867872765048
0.265749324173513,0.305598362731079
0.422407715378415,0.460392032286908
0.559868923975755,0.597681891437973
0.68907060239782,0.749257684753799
0.825913485448488,0.899550128666599
0.953566271293863,1.04894961791904
1.10013944162941,1.19302470240741
1.23877243514353,1.33558402023077
1.33669808443227,1.48243139622858
1.49336197356632,1.60924675731821
1.62396026107201,1.74971978614831
1.77495348551077,1.89509957331949
1.89094796176248,2.02389400020593
2.02024704964739,2.1706567693367
2.15855610844755,2.29396052424196
2.25969982357478,2.43020993490581
2.39761402225181,2.57016489019883
2.50983514384202,2.69648589302733
2.63977049673715,2.85321476036452
2.77047832221742,2.9631321110681
2.89274164383883,3.07708665166849
3.02458696351141,3.22637468084455
3.13128350587528,3.36428497563251
3.26172555619106,3.48209119395576
3.37475457999414,3.59787728136882
3.4846118539656,3.73136751491701
3.60979503684919,3.86236146748247
3.71049825662544,3.96945830916791
3.85324101145359,4.07785802856393
3.97426534373638,4.1902197306133
4.0692565795707,4.32081968497228
4.19036012155779,4.47924021129315
4.31835943404389,4.57578635101333
4.42639704417289,4.69079177961132
4.5268607674316,4.83094833982028
4.64958592223796,4.91741192780128
4.74578473779631,5.03060390132124
4.86103440721006,5.1370788927208
4.96222378220436,5.23886154015358
5.09884276174425,5.37129127078755
5.19925926944262,5.48097011307063
5.30428462943334,5.59103316546964
5.40117940965931,5.68710420342235
5.49112034609003,5.7935202387284
5.59216661367888,5.89828917147586
5.71947660499505,5.98332118233032
5.79721168435431,6.10732986970455
5.90375324544989,6.20692009052458
6.02174810556303,6.31531368564312
6.09982239679575,6.40240316397982
6.19804147539384,6.48798013510669
6.31455123995846,6.6020434906238
6.40414594580473,6.69734813392696
6.5023238712944,6.77028806000183
6.59296160318213,6.86967280573051
6.69084599788505,6.96043635674282
6.79179567867222,7.08049926592867
6.87513544992678,7.15634245375016
6.97392263606155,7.25583485391273
7.05077137909818,7.35279151578643
7.14707698496328,7.43332862234933
7.22533326409516,7.5303231267644
7.31851453692223,7.58741043384302
7.43472787070322,7.68689095441147
7.51939766685793,7.78504125201207
7.58908471438235,7.83870729949749
7.68332603251561,7.91804975293489
7.77244181163932,8.00284732652725
7.8331965908973,8.1071474894688
7.92462817199222,8.16689455935593
8.02360431355034,8.22443962547518
8.09166386740086,8.33439813284016
8.1953899208887,8.41388189225032
8.25713822422987,8.45629420163066
8.32447396736405,8.53819210304499
8.42147249778944,8.62752677030064
8.503363358911,8.71531235808827
8.55875702621011,8.76544656512437
8.63844936944701,8.83347571006254
8.71860966461965,8.900218200659
8.796906784672,8.9698792409542
8.86115789830194,9.04246554154863
8.93050280005798,9.11031919761741
9.01450138868843,9.19315666597575
9.09482423433784,9.22910214748219
9.17253339145188,9.27864478273251
9.22552300086967,9.35722332960832
9.29524297756533,9.40434013819819
9.36370864396315,9.45993459776273
9.41372388029298,9.52464735911816
9.51000190737038,9.58758842692623
9.56693337070897,9.62910103312914
9.63600088723792,9.69648454895142
9.69051461090191,9.75535062253419
9.76477534342714,9.7867217874052
9.82680678942494,9.86004608470223
9.89227452568174,9.89240397939041
9.94344127294977,9.93488033465899
10,10
