x,y
0,0
0.0920677791147271,0.119155334823252
0.206226031197215,0.211329161126024
0.321112813918762,0.296881332533977
0.391499776332385,0.3927495744945
0.497256481381227,0.495610763751508
0.621809450312795,0.612020201569192
0.729728145071685,0.721208258901311
0.797760968386211,0.799625784020681
0.908041297247529,0.901607070367308
1.00389455062045,1.01230332023165
1.10262424038343,1.09400468604995
1.21543209795807,1.20975666502231
1.30576482235328,1.30936223746963
1.4280923803818,1.40668439291732
1.51522607565231,1.50036669665229
1.63003532840286,1.58725996230974
1.73101361072114,1.70553893645022
1.85186992063153,1.79192526865094
1.93290535319752,1.90068434230323
2.03094436764507,2.0005232007636
2.13133697040048,2.10343526908048
2.2279567730023,2.19739550441965
2.32711201257389,2.30753836198161
2.45957081488845,2.40715284039406
2.52140347643641,2.49368291701011
2.6334673647358,2.60408560289794
2.71819711967471,2.6882551815777
2.83950000371914,2.78076945541592
2.93843716349964,2.8799365924737
3.03314156259538,2.99431416358728
3.14724795089809,3.09355231349312
3.23913057460045,3.17993248262397
3.32589114712408,3.29392030547648
3.45246815601326,3.39611989030405
3.51353396618382,3.46795672211197
3.62568235778176,3.57874203814593
3.74760781433367,3.66943708574519
3.84030427408894,3.7736859116707
3.94379791496603,3.84313514381003
4.02508798309445,3.94954160653871
4.11942240167503,4.04230651101343
4.23549945549806,4.13785071119184
4.32650260002054,4.25212272513087
4.41368019023092,4.33495574956262
4.52443075255603,4.42763794925516
4.60719664902961,4.54615934046772
4.71610259687085,4.60970979607441
4.81139049319436,4.73141895183642
4.90860400703361,4.80453736352691
4.99488597106109,4.91825861099218
5.11145304605293,5.004172070755
5.2152359304164,5.09886291212737
5.29698457211147,5.17950166477531
5.40727166536409,5.27395611324657
5.49992619136018,5.38161997341958
5.5899502241686,5.49109079908074
5.67669066369897,5.56336258514874
5.79162817822011,5.6753779448721
5.8751354825279,5.75602695568943
5.9885958381172,5.87039162155406
6.06822915260265,5.95412083502214
6.15459844162226,6.06463533478024
6.27472067682869,6.13909772914605
6.36181821621871,6.25003852707038
6.45334623249549,6.34000526915301
6.54550778781334,6.42309062646346
6.64695188658736,6.52763178831031
6.77113136094201,6.64252897771003
6.8386992043325,6.74142654674573
6.95618946739981,6.80452832537913
7.04620406152131,6.92377603502897
7.13171803826283,7.0179186122068
7.24634274157534,7.12932361513283
7.33724411961673,7.21148497194113
7.42290318023183,7.31311837961717
7.53949848059506,7.42542156445533
7.63057939293477,7.50128557065739
7.73637735617807,7.62059451963142
7.82134026889657,7.72290822984796
7.93236811109312,7.8195212425318
8.02895079240503,7.91664307937517
8.11881004632655,8.03663481160511
8.20841554084791,8.12541884481419
8.32664422564627,8.21212625784924
8.4055906339089,8.33226735145722
8.53009709638045,8.42554975614047
8.62377378955072,8.55617590912599
8.70314807421492,8.66470067049368
8.83835913896934,8.7560785563584
8.94108788907597,8.87956356444786
9.04134416706792,8.94961212462199
9.1491691511155,9.07771858066889
9.23858157300053,9.19080606834585
9.35495900540828,9.307433538586
9.45596854557233,9.41843382483701
9.55211249831374,9.52731496865515
9.67577705222328,9.65501609802409
9.78178502587441,9.77955466640185
9.88635204039729,9.87104229212269
10,10
